[2025-07-20 22:27:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-20 22:27:44] [DEBUG   ] discord.client: Dispatching event message
[2025-07-20 22:28:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:28:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:28:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:28:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:29:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:29:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:30:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:30:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:30:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:30:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:31:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:31:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:32:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:32:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:32:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:32:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:33:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:33:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:34:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:34:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:34:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:34:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:35:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:35:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:36:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:36:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:36:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:36:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:37:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:37:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:38:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:38:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:39:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:39:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:39:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:39:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:40:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:40:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:41:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:41:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:41:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:41:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:42:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:42:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:43:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:43:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:43:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:43:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:44:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:44:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:45:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:45:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:45:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:45:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:46:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:46:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:47:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:47:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:47:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:47:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:48:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:48:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:49:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:49:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:50:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:50:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:50:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:50:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:51:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:51:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:52:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:52:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:52:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:52:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:53:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:53:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:54:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:54:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:54:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:54:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:55:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:55:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:56:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:56:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:56:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:56:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:57:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:57:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:58:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:58:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:58:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:58:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 22:59:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 22:59:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:00:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:00:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:01:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:01:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:01:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:01:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:02:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:02:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:03:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:03:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:03:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:03:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:04:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:04:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:05:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:05:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:05:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:05:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:06:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 60.
[2025-07-20 23:06:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:06:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 7, 'd': None}
[2025-07-20 23:06:45] [DEBUG   ] discord.gateway: Received RECONNECT opcode.
[2025-07-20 23:06:45] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2025-07-20 23:06:45] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-07-20 23:06:45] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-d.discord.gg
[2025-07-20 23:06:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-us-east1-d-51kg",{"micros":0.0}]']}}
[2025-07-20 23:06:45] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2025-07-20 23:06:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:06:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'RESUMED', 's': 61, 'op': 0, 'd': {'_trace': ['["gateway-prd-us-east1-d-51kg",{"micros":5538,"calls":["id_created",{"micros":0,"calls":[]},"session_lookup_time",{"micros":246,"calls":[]},"session_lookup_finished",{"micros":15,"calls":[]},"discord-sessions-prd-2-162",{"micros":29}]}]']}}
[2025-07-20 23:06:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-20 23:06:45] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session 0a6d2126f737d47a23eb83ce8801a820.
[2025-07-20 23:06:45] [DEBUG   ] discord.client: Dispatching event resumed
[2025-07-20 23:07:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:07:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:08:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:08:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:08:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:08:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:09:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:09:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:10:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:10:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:10:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:10:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:11:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:11:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:12:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:12:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:12:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:12:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:13:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:13:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:14:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:14:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:15:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:15:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:15:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:15:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:16:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:16:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:17:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:17:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:17:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:17:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:18:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:18:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:19:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:19:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:19:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:19:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:20:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:20:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:21:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:21:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:21:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:21:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:22:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:22:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:23:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:23:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:23:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:23:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:24:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:24:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:25:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:25:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:26:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:26:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:26:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:26:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:27:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:27:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:28:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:28:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:28:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:28:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:29:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:29:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:30:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:30:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:30:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:30:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:31:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:31:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:32:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:32:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:32:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:32:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:33:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:33:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:34:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:34:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:34:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:34:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:35:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:35:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:36:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:36:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:37:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:37:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:37:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:37:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:38:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:38:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:39:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:39:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:39:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:39:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-20 23:40:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 61.
[2025-07-20 23:40:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
